"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes"
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","10",,,"B0DLW1L5PR","B0DLW1L5PR","4",,"Phone Look stylish and good in budgetHave some issuesCamera Quality 3/5Video Quality 3/5 (youtube 1080p)Battery 5/5Screen-size is very big5G network not supporting properly","R19Y4VYJ0TDKP7","https://m.media-amazon.com/images/I/61ZNTHtdCcL.jpg","https://m.media-amazon.com/images/I/61qfmcvcfWL.jpg","https://m.media-amazon.com/images/I/61jv14iZqNL.jpg",,,"Best in Budget Phone in 8.5k","https://www.amazon.in/customer-reviews/R19Y4VYJ0TDKP7",,,,"amzn1.account.AEILMLUOJGQLRMNTRAC75IFTNCPA","https://www.amazon.in/gp/profile/amzn1.account.AEILMLUOJGQLRMNTRAC75IFTNCPA",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","11",,,"B0DLW1L5PR","B0DLW1L5PR","4",,"Phone acha h 9000 me 128 wala mila but isme sidebar option nhi h aur na split screen hogi baaki performance achi h but camera thik thak hi h price ke hisab se h toh overall acha h phone 😊😊😊","R1KNHXWW79SFDW","https://m.media-amazon.com/images/I/61Tedtg0vsL.jpg",,,,,"Camera is not that good,No sidebar and split screen option","https://www.amazon.in/customer-reviews/R1KNHXWW79SFDW",,,,"amzn1.account.AFRNHUU3JN5GDCKY2NRI3DSA5GOQ","https://www.amazon.in/gp/profile/amzn1.account.AFRNHUU3JN5GDCKY2NRI3DSA5GOQ",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","12",,,"B0DLW1L5PR","B0DLW1L5PR","4",,"Good packagingPhone was GoodI'm Happy 😊","RGMKWL7N9ZJ6P","https://m.media-amazon.com/images/I/71ORIyF82kL.jpg",,,,,"A4 5g phone was Good 👍","https://www.amazon.in/customer-reviews/RGMKWL7N9ZJ6P",,,,"amzn1.account.AENHSDUHVJ2VCF43LNCC3YY4TU7Q","https://www.amazon.in/gp/profile/amzn1.account.AENHSDUHVJ2VCF43LNCC3YY4TU7Q",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","13",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"Best quality 💪💪💪💪","R3QI3001FQUX9M","https://m.media-amazon.com/images/I/71MB3ZEW6GL.jpg",,,,,"Best processor","https://www.amazon.in/customer-reviews/R3QI3001FQUX9M",,,,"amzn1.account.AGA6QAXXBFFEHZWNAJBA3WRSFHIQ","https://www.amazon.in/gp/profile/amzn1.account.AGA6QAXXBFFEHZWNAJBA3WRSFHIQ",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","14",,,"B0DLW1L5PR","B0DLW1L5PR","5",," ","RX19XBOQ2V2IF","https://m.media-amazon.com/images/I/6177I1-l2DL.jpg",,,,,"Very good","https://www.amazon.in/customer-reviews/RX19XBOQ2V2IF",,,,"amzn1.account.AH347OPMU2VYSOOFL7R7JE5COMAQ","https://www.amazon.in/gp/profile/amzn1.account.AH347OPMU2VYSOOFL7R7JE5COMAQ",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","15",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"This product is very nice for this price really I like it","R3SQ9I5C0MS6WH","https://m.media-amazon.com/images/I/71loaj5GayL.jpg",,,,,"Prossecer","https://www.amazon.in/customer-reviews/R3SQ9I5C0MS6WH",,,,"amzn1.account.AF34PKYCYVU3GGCN24URS4XYHCWA","https://www.amazon.in/gp/profile/amzn1.account.AF34PKYCYVU3GGCN24URS4XYHCWA",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","16",,,"B0DLW1L5PR","B0DLW1L5PR","3",,"Back camera par scratch line haiCover bhi sath me nahi aata hai5g network nahi aata4g set hai.......","R3FXJ2T60886D5","https://m.media-amazon.com/images/I/71SIVShBHkL.jpg",,,,,"Ok","https://www.amazon.in/customer-reviews/R3FXJ2T60886D5",,,,"amzn1.account.AGGCLWC6PWAP26HN3YJHTWE2IWFA","https://www.amazon.in/gp/profile/amzn1.account.AGGCLWC6PWAP26HN3YJHTWE2IWFA",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","17",,,"B0DLW1L5PR","B0DLW1L5PR","3",,"Not happy with this product. After two weeksI got yellow line after OS update.Redmi A4 has quality issue.my display got replaced with new one.","R3O5JJI0KLO4I2","https://m.media-amazon.com/images/I/61HFnIBFt1L.jpg",,,,,"Cheap mobile but no quality.","https://www.amazon.in/customer-reviews/R3O5JJI0KLO4I2",,,,"amzn1.account.AHWP2HSIYSADLQAR24EYIMTLCFHQ","https://www.amazon.in/gp/profile/amzn1.account.AHWP2HSIYSADLQAR24EYIMTLCFHQ",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","18",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"Excellent product within 10k.","R3E24SXYWLGN2V","https://m.media-amazon.com/images/I/71Nl9Lbxp7L.jpg",,,,,"Superb product redmi A4 5g","https://www.amazon.in/customer-reviews/R3E24SXYWLGN2V",,,,"amzn1.account.AHOLGDL6W32OFBUFACE5VU7TLHAA","https://www.amazon.in/gp/profile/amzn1.account.AHOLGDL6W32OFBUFACE5VU7TLHAA",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","19",,,"B0DLW1L5PR","B0DLW1L5PR","4",,"Its quite good budget friendly","R92VCBIGDPQOD","https://m.media-amazon.com/images/I/51z48jgCIeL.jpg",,,,,"Anonymous","https://www.amazon.in/customer-reviews/R92VCBIGDPQOD",,,,"amzn1.account.AFA5QBYA7JWY2WSKKCI5ANJNGM3A","https://www.amazon.in/gp/profile/amzn1.account.AFA5QBYA7JWY2WSKKCI5ANJNGM3A",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","20",,,"B0DLW1L5PR","B0DLW1L5PR","5",," ","R2P7R3E16MAK7W","https://m.media-amazon.com/images/I/516qplmTFRL.jpg","https://m.media-amazon.com/images/I/51O3250CoHL.jpg","https://m.media-amazon.com/images/I/51JeFl6KI9L.jpg",,,"Good produce this is price and happy customer 😊","https://www.amazon.in/customer-reviews/R2P7R3E16MAK7W",,,,"amzn1.account.AHANZWSLNRRLOZLNPWQR7KJWKAXQ","https://www.amazon.in/gp/profile/amzn1.account.AHANZWSLNRRLOZLNPWQR7KJWKAXQ",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","21",,,"B0DLW1L5PR","B0DLW1L5PR","4",,"Good product but some times it hanged.. One or more time.","RF4XNBVXHFZGC","https://m.media-amazon.com/images/I/71u4k5vO8PL.jpg","https://m.media-amazon.com/images/I/71G2GxwTddL.jpg",,,,"Value for money and budget phone.","https://www.amazon.in/customer-reviews/RF4XNBVXHFZGC",,,,"amzn1.account.AG2Y3IR3JAEMWBGDWWAHASG7YDUQ","https://www.amazon.in/gp/profile/amzn1.account.AG2Y3IR3JAEMWBGDWWAHASG7YDUQ",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","22",,,"B0DLW1L5PR","B0DLW1L5PR","3",,"Product good this segmentSound level very lowBut exchange my phone  not collect Amazon personChilli reson told Amazon teem old phone returnable time  my phone very good condition.This my last purchase to Amazon","R335XXPBSPHG5G","https://m.media-amazon.com/images/I/71PDCReZCSL.jpg","https://m.media-amazon.com/images/I/81toGv1-MyL.jpg",,,,"Good product","https://www.amazon.in/customer-reviews/R335XXPBSPHG5G",,,,"amzn1.account.AEHEP5DXIP5K5EWGBOGJLWNJREIQ","https://www.amazon.in/gp/profile/amzn1.account.AEHEP5DXIP5K5EWGBOGJLWNJREIQ",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","23",,,"B0DLW1L5PR","B0DLW1L5PR","4",," ","R234T6AAPKFU26","https://m.media-amazon.com/images/I/71JHpkU3tsL.jpg",,,,,"Good quality. lowest price in redmi brand unlimited 5g","https://www.amazon.in/customer-reviews/R234T6AAPKFU26",,,,"amzn1.account.AEX6RG7OEZGVIGNVZI3GGW3JQVNA","https://www.amazon.in/gp/profile/amzn1.account.AEX6RG7OEZGVIGNVZI3GGW3JQVNA",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","24",,,"B0DLW1L5PR","B0DLW1L5PR","4",,"Good","R1TK8ZTBSYP9OA","https://m.media-amazon.com/images/I/71BtJTJ4E4L.jpg",,,,,"Good","https://www.amazon.in/customer-reviews/R1TK8ZTBSYP9OA",,,,"amzn1.account.AFL7RFPTPA2HKZYJ6D2FD7XJQMMQ","https://www.amazon.in/gp/profile/amzn1.account.AFL7RFPTPA2HKZYJ6D2FD7XJQMMQ",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","25",,,"B0DLW1L5PR","B0DLW1L5PR","3",,"Back cover missing. Otherwise redmi is good for poket","RADYKO2ZA7OGZ","https://m.media-amazon.com/images/I/71XymjY5XHL.jpg",,,,,"Value for money","https://www.amazon.in/customer-reviews/RADYKO2ZA7OGZ",,,,"amzn1.account.AEUXLOO3QSO3CED4FPG5MBKNMZFQ","https://www.amazon.in/gp/profile/amzn1.account.AEUXLOO3QSO3CED4FPG5MBKNMZFQ",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","26",,,"B0DLW1L5PR","B0DLW1L5PR","3",," ","R3GCDDQ35DQAR0","https://m.media-amazon.com/images/I/715okKXjFSL.jpg",,,,,"Good work this phone I m happy Good camera","https://www.amazon.in/customer-reviews/R3GCDDQ35DQAR0",,,,"amzn1.account.AHJ2YDVFTAEPR6B7YCM3YC54W4VQ","https://www.amazon.in/gp/profile/amzn1.account.AHJ2YDVFTAEPR6B7YCM3YC54W4VQ",,"B0DLW1L5PR",
,,,,,"https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_1_sspa?crid=2NPBUKADHO7T8&dib=eyJ2IjoiMSJ9.2P4_ljhvPVUJG8lLANXF6jmJkcbieveMeld1XHXo90j1mjS_9HnJV5tVNiU2cGlfZawNpPLRMazhRAm01X4ShroUeDx5IHRwXP5vYJyCI--G-Hfpld3xVftyuo5IziFyHRRLX5MdjReBkMVTCfQD9b4RFMSuU2BoPuIwWieKuMlxiQST6EDP6jBbbFEgQrFo1QQ2zXtp-WRk9CxEzxbb0WFzvKOgRL_xgRWI7QUH8sw.XcsTGMfOXwOcEwtRlsipTQfIV2TIDGeQXwJGBRKGRh0&dib_tag=se&keywords=redmi%2Bphone&qid=1743690715&sprefix=redmi%2Bpho%2Caps%2C221&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1",,"true","27",,,"B0DLW1L5PR","B0DLW1L5PR","5",,"Item is good","RXSUE6055T9J2","https://m.media-amazon.com/images/I/71Ujays2vVL.jpg",,,,,"Nice product","https://www.amazon.in/customer-reviews/RXSUE6055T9J2",,,,"amzn1.account.AHQDJ2H5YEINZRO7ZBA43ISFQWXA","https://www.amazon.in/gp/profile/amzn1.account.AHQDJ2H5YEINZRO7ZBA43ISFQWXA",,"B0DLW1L5PR",
